ID,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
570,1,12,1,4,1,1,1,3,4,3,3,0,0,0,1,1,0,27,0,0,6,10,5,13,0,0,6,13,5,11.5,0,16.2,0.3,-0.92,Graduate
3697,1,14,1,11,1,1,1,22,27,10,10,0,0,0,1,1,0,21,0,0,6,6,6,12.666666666666666,0,0,6,7,5,11.4,0,9.4,-0.8,-3.12,Graduate
1395,1,8,5,15,1,1,1,23,28,29,39,1,0,1,1,0,0,19,0,0,6,6,5,11.6,0,0,6,6,6,12.5,0,8.9,1.4,3.51,Graduate
3015,1,1,6,12,1,1,1,1,27,8,8,1,0,0,1,0,0,19,0,0,7,0,0,0,0,0,8,0,0,0,0,12.7,3.7,-1.7,Dropout
3807,1,1,3,5,1,1,1,19,27,6,8,1,0,0,1,0,0,20,0,0,6,6,6,13.666666666666666,0,0,6,6,6,13.333333333333334,0,9.4,-0.8,-3.12,Graduate
4205,1,1,1,10,1,1,1,19,28,1,8,1,0,0,1,0,0,20,0,0,6,9,5,11.8,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Dropout
4098,1,14,1,17,0,3,1,22,27,10,10,0,0,0,1,0,0,37,0,7,14,21,12,11.833333333333334,0,11,12,15,11,11.363636363636363,0,12.7,3.7,-1.7,Graduate
1099,1,1,1,15,1,1,1,1,4,6,4,0,0,0,1,0,1,20,0,0,6,7,6,12.666666666666666,0,0,6,6,6,12.833333333333334,0,10.8,1.4,1.74,Graduate
1167,2,12,2,9,1,3,1,3,27,10,10,0,0,0,1,0,0,30,0,4,7,9,7,11.75,0,3,8,12,7,11.142857142857142,0,12.7,3.7,-1.7,Dropout
720,1,14,1,14,1,1,1,23,1,9,11,1,0,0,1,1,0,18,0,0,6,16,5,13.8,0,0,6,7,5,12.4,0,13.9,-0.3,0.79,Enrolled
1717,1,1,4,12,1,1,1,23,28,8,8,1,0,0,1,0,1,20,0,0,7,10,7,14.175,0,0,8,14,6,13.03125,0,15.5,2.8,-4.06,Graduate
3372,1,1,6,12,1,1,1,22,1,6,5,1,0,0,1,0,0,19,0,6,14,22,7,12.192307692307692,5,6,14,22,7,12.192307692307692,5,7.6,2.6,0.32,Graduate
3102,1,8,4,9,1,1,1,1,1,5,6,1,0,0,1,0,0,19,0,0,5,6,5,12.4,0,0,5,5,5,12.8,0,7.6,2.6,0.32,Graduate
3527,2,12,1,4,1,1,1,1,3,5,3,0,0,1,0,1,0,49,0,4,12,16,5,11.6,0,2,7,7,5,11.2,0,8.9,1.4,3.51,Dropout
3138,1,12,1,6,1,3,1,2,3,5,8,1,0,0,1,0,0,25,0,1,6,7,6,16.857142857142858,0,1,6,6,6,16.5,0,13.9,-0.3,0.79,Graduate
4166,1,1,6,12,1,1,1,13,14,10,10,0,0,0,1,0,0,18,0,0,7,7,7,13.557142857142855,0,0,8,9,8,13.2,0,12.4,0.5,1.79,Graduate
3645,1,1,3,10,1,1,1,23,27,9,9,1,0,0,1,0,1,19,0,0,6,7,6,11.714285714285714,0,0,6,6,6,11.833333333333334,0,13.9,-0.3,0.79,Graduate
1762,1,8,1,2,1,1,14,1,1,6,8,1,0,0,1,0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,Dropout
1925,1,8,1,14,1,1,1,1,28,5,8,0,0,1,1,0,1,18,0,0,6,7,1,14,0,0,6,6,0,0,0,15.5,2.8,-4.06,Dropout
2680,1,12,1,17,0,1,1,22,28,28,16,0,0,0,1,1,0,34,0,0,5,5,5,15.8,0,0,5,5,5,16.8,0,8.9,1.4,3.51,Graduate
354,2,1,1,12,1,1,1,22,28,10,8,0,0,1,1,0,1,18,0,0,7,7,6,14.2,0,0,7,7,6,14.2,0,7.6,2.6,0.32,Graduate
3512,1,15,1,8,1,14,1,1,14,5,8,0,0,0,1,1,0,20,0,2,6,12,5,12.4,0,1,6,11,2,15,0,13.9,-0.3,0.79,Enrolled
3631,1,1,3,12,1,1,1,13,1,10,4,1,0,0,1,0,1,20,0,0,7,10,6,12.357142857142858,0,0,8,9,7,13,0,13.9,-0.3,0.79,Graduate
1196,1,8,1,16,1,1,1,13,14,5,8,1,0,0,1,0,0,18,0,0,7,9,6,11.5,0,0,7,8,7,12.714285714285714,0,13.9,-0.3,0.79,Enrolled
1464,1,16,1,7,1,1,1,1,14,5,5,0,0,0,1,1,0,23,0,0,5,7,2,13,0,0,5,11,1,10,0,8.9,1.4,3.51,Dropout
1140,1,1,1,6,1,1,1,13,14,5,7,1,0,0,1,0,0,20,0,0,6,14,6,13.923076923076923,0,0,6,9,6,14.25,0,15.5,2.8,-4.06,Graduate
2247,1,8,1,12,1,1,1,1,1,5,6,0,0,0,1,1,1,19,0,0,7,11,6,12.528571428571428,0,0,7,10,6,12.416666666666666,0,15.5,2.8,-4.06,Enrolled
356,1,8,1,6,1,1,1,13,1,5,6,1,0,0,1,0,0,18,0,0,6,7,6,15,0,0,6,7,6,16.428571428571427,0,11.1,0.6,2.02,Graduate
2286,2,13,1,9,1,1,1,22,27,10,10,0,0,0,0,1,0,49,0,0,5,5,0,0,0,0,5,9,0,0,0,10.8,1.4,1.74,Dropout
3604,1,8,3,7,1,1,1,1,14,20,44,1,0,0,1,1,0,18,0,0,5,7,5,11.8,0,0,5,9,3,12,0,8.9,1.4,3.51,Enrolled
3289,1,12,1,17,0,1,1,1,27,5,7,0,0,0,1,1,0,25,0,0,5,6,4,10.5,0,0,5,6,5,12,0,9.4,-0.8,-3.12,Graduate
3615,1,6,1,7,1,1,14,2,2,3,3,0,0,1,1,1,0,24,1,2,8,8,7,13.142857142857142,0,1,6,8,6,11.833333333333334,0,8.9,1.4,3.51,Enrolled
4410,2,14,1,17,0,1,1,22,27,5,2,0,0,0,1,1,0,38,0,0,5,5,5,14.6,0,0,5,6,5,14.333333333333334,0,13.9,-0.3,0.79,Graduate
775,1,1,1,6,1,1,1,3,1,3,9,1,0,0,1,0,0,19,0,0,6,13,4,11.8,0,0,6,18,4,12.2,0,12.4,0.5,1.79,Enrolled
2622,1,1,1,5,1,1,1,1,27,10,10,1,0,0,1,0,1,20,0,0,6,6,6,12,0,0,6,6,6,11.833333333333334,0,12.4,0.5,1.79,Graduate
4313,1,4,1,17,0,3,1,13,14,4,10,0,0,0,0,1,0,32,0,0,5,12,4,14.75,0,0,5,9,2,15,0,16.2,0.3,-0.92,Dropout
2322,1,14,1,5,1,1,1,1,2,5,3,0,0,0,1,1,0,38,0,1,6,9,5,16,1,0,6,11,4,16.5,0,13.9,-0.3,0.79,Enrolled
3884,1,1,1,10,1,1,1,22,27,10,10,1,0,0,1,0,1,18,0,0,6,7,5,10.2,0,0,6,9,4,11.25,0,12.4,0.5,1.79,Graduate
2577,1,15,1,6,1,14,1,22,27,10,10,1,0,1,1,0,0,32,0,0,6,14,4,11.5,0,0,6,14,3,11,0,16.2,0.3,-0.92,Dropout
2543,1,8,2,13,1,1,1,1,1,10,10,0,0,0,1,0,1,18,0,0,7,7,7,13.428571428571429,0,0,8,8,8,14.75,0,15.5,2.8,-4.06,Graduate
2582,1,12,1,4,1,1,1,23,28,5,8,1,0,0,0,0,0,27,0,0,6,8,0,0,0,0,6,8,0,0,0,15.5,2.8,-4.06,Dropout
2955,4,12,1,10,1,1,1,22,27,10,10,1,0,0,1,0,1,39,0,0,6,7,6,14,0,0,6,7,5,14.8,0,12.7,3.7,-1.7,Graduate
705,1,12,1,10,1,9,1,22,27,10,10,0,0,0,1,1,0,47,0,3,9,9,9,13.11111111111111,0,3,7,7,7,14.857142857142858,0,10.8,1.4,1.74,Graduate
2572,1,1,1,12,1,1,1,23,28,10,10,1,0,0,1,0,0,31,0,0,7,9,7,15.46875,0,0,8,8,8,16.3875,0,11.1,0.6,2.02,Graduate
554,1,8,3,7,1,1,1,1,2,4,3,1,0,0,1,1,0,19,0,0,5,10,2,11,0,0,6,10,0,0,0,11.1,0.6,2.02,Dropout
209,1,1,1,6,1,1,1,13,1,9,8,1,0,0,1,0,0,19,0,0,6,8,6,13.857142857142858,0,0,6,9,5,13.4,0,13.9,-0.3,0.79,Graduate
1580,1,7,1,2,1,1,1,23,27,10,10,1,0,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,Enrolled
1500,1,15,1,4,1,14,1,1,28,5,5,1,0,0,1,1,1,20,0,0,6,9,6,13.444444444444445,0,0,6,9,5,12.6,0,13.9,-0.3,0.79,Graduate
4044,1,8,2,12,1,1,1,2,28,4,9,1,0,0,1,0,0,18,0,0,8,12,7,12.285714285714286,0,0,8,12,7,12.285714285714286,0,12.7,3.7,-1.7,Enrolled
2921,1,1,1,2,1,1,1,13,14,5,8,1,0,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0.5,1.79,Graduate
3900,2,4,1,9,1,3,1,22,27,10,10,0,0,0,1,0,0,33,0,3,8,9,5,12.6,2,2,7,13,5,11.25,0,10.8,1.4,1.74,Enrolled
1845,1,1,6,12,1,1,1,1,1,10,10,1,1,1,1,1,0,19,0,2,7,8,7,13.075,0,1,8,11,8,12.36111111111111,0,12.4,0.5,1.79,Graduate
3046,1,8,2,16,1,1,1,1,1,4,10,1,0,0,1,0,0,19,0,0,6,8,5,13,0,0,6,8,4,10.75,0,9.4,-0.8,-3.12,Graduate
1435,1,1,2,12,1,1,1,1,28,10,10,1,0,0,1,0,1,18,0,0,7,9,6,12.816666666666668,0,0,8,11,6,12.875,0,11.1,0.6,2.02,Enrolled
1763,1,12,1,15,1,1,1,1,14,2,4,0,0,0,1,1,0,36,0,0,6,7,6,15.285714285714286,0,0,6,6,6,16.5,0,10.8,1.4,1.74,Graduate
1356,1,1,1,6,1,1,1,1,10,5,6,0,0,0,1,0,0,20,0,0,6,10,6,13.428571428571429,0,0,6,11,5,12.666666666666666,0,13.9,-0.3,0.79,Enrolled
386,1,1,1,10,1,1,1,19,24,1,1,0,0,0,1,0,0,19,0,0,6,8,6,11.5,0,0,6,7,6,11.166666666666666,0,7.6,2.6,0.32,Graduate
2227,1,1,1,14,1,1,1,3,3,4,4,1,0,0,1,1,0,19,0,0,6,9,5,13.333333333333334,0,0,6,6,5,13,0,12.4,0.5,1.79,Graduate
2362,1,13,1,15,1,1,1,13,6,5,4,0,0,0,1,1,0,27,0,0,4,8,0,0,0,0,5,10,0,0,0,9.4,-0.8,-3.12,Dropout
3279,1,14,3,9,1,1,8,3,27,4,4,1,0,0,1,0,0,22,1,0,5,8,1,10,0,0,5,8,2,13,0,7.6,2.6,0.32,Dropout
4246,1,9,4,16,1,1,1,13,27,10,7,1,0,1,0,0,0,20,0,0,7,9,0,0,0,0,6,6,0,0,0,11.1,0.6,2.02,Dropout
2763,1,12,1,3,0,12,1,22,27,6,6,1,0,0,1,0,1,26,0,0,6,10,3,12.333333333333334,0,0,6,14,3,11.666666666666666,0,7.6,2.6,0.32,Enrolled
1170,1,1,1,14,1,1,1,13,27,6,8,0,0,0,1,1,0,21,0,0,5,7,4,11.5,0,0,5,6,4,11.75,0,9.4,-0.8,-3.12,Graduate
3618,1,1,1,10,1,1,1,13,28,10,8,1,0,1,1,0,0,18,0,0,6,7,5,13.6,0,0,6,7,5,11.8,0,8.9,1.4,3.51,Dropout
2394,1,1,1,11,1,1,1,4,14,5,6,0,0,0,1,1,0,26,0,0,6,6,0,0,0,0,6,12,0,0,0,10.8,1.4,1.74,Dropout
3164,1,1,1,10,1,1,1,1,28,6,8,0,0,0,1,0,1,20,0,0,6,7,6,15,0,0,6,6,6,16.333333333333332,0,13.9,-0.3,0.79,Graduate
1642,1,1,2,5,1,1,1,23,28,10,8,1,0,0,1,0,0,18,0,0,6,7,6,14.166666666666666,0,0,6,7,6,14.857142857142858,0,9.4,-0.8,-3.12,Graduate
3855,1,12,1,10,1,1,1,22,20,1,5,0,0,0,0,1,0,32,0,0,6,10,2,11,0,0,6,12,0,0,0,7.6,2.6,0.32,Dropout
1840,1,12,1,5,1,1,1,1,14,5,5,1,0,0,1,0,0,24,0,0,6,6,6,15.166666666666666,0,0,6,6,2,15.5,0,15.5,2.8,-4.06,Graduate
368,1,8,1,6,1,1,1,13,27,3,8,0,0,0,1,0,0,19,0,0,5,8,1,11,0,0,5,6,5,11.2,0,7.6,2.6,0.32,Enrolled
183,1,12,1,15,1,12,1,13,14,4,5,0,0,1,0,0,0,27,0,0,6,6,5,12,0,0,6,6,0,0,0,11.1,0.6,2.02,Dropout
2282,1,15,1,4,1,14,1,1,28,10,7,0,0,0,1,1,0,21,0,0,6,13,4,11.75,0,0,6,15,4,10.5,0,15.5,2.8,-4.06,Enrolled
3325,1,12,1,2,1,1,1,10,3,6,3,1,0,0,1,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Dropout
4258,1,8,5,14,1,1,1,1,14,6,6,0,0,0,1,0,0,21,0,0,5,7,3,12.666666666666666,0,0,5,6,4,12.75,1,7.6,2.6,0.32,Enrolled
829,1,1,4,12,1,1,1,13,14,5,6,1,0,0,1,0,0,18,0,0,8,8,8,14.25,0,0,8,8,8,14.25,0,9.4,-0.8,-3.12,Graduate
2218,1,7,2,9,1,1,1,13,14,5,10,1,0,0,1,1,0,19,0,0,5,8,5,11.6,0,0,5,9,3,11,0,10.8,1.4,1.74,Dropout
4290,1,1,1,10,1,1,1,13,1,8,4,1,0,0,1,1,0,18,0,0,6,10,5,11.6,0,0,6,6,6,11.166666666666666,0,10.8,1.4,1.74,Graduate
1400,1,8,1,16,1,1,1,13,14,10,9,0,0,0,1,0,1,19,0,0,7,7,7,14.428571428571429,0,0,7,7,7,14.142857142857142,0,16.2,0.3,-0.92,Graduate
2342,1,8,4,7,1,1,1,22,14,10,5,1,0,0,1,1,0,18,0,0,5,8,4,12.5,0,0,5,7,3,14.666666666666666,1,7.6,2.6,0.32,Enrolled
3602,1,8,3,15,1,1,1,2,1,4,4,1,0,0,1,1,0,18,0,0,6,7,6,13.166666666666666,0,0,6,7,6,12.666666666666666,0,16.2,0.3,-0.92,Graduate
3664,1,8,1,12,1,1,1,23,27,10,9,1,0,0,1,0,1,19,0,0,7,10,6,12.583333333333334,0,0,8,8,7,12.671428571428573,0,13.9,-0.3,0.79,Graduate
3286,4,14,1,17,0,1,1,22,27,6,6,0,0,0,1,1,0,36,0,0,5,5,5,13.8,0,0,5,6,5,13.8,0,12.7,3.7,-1.7,Graduate
816,1,16,1,9,1,1,1,1,1,5,5,0,0,0,1,0,0,21,0,0,5,9,5,12.8,0,0,5,11,3,12.666666666666666,0,11.1,0.6,2.02,Enrolled
2766,1,7,4,12,1,1,1,1,1,5,5,1,0,0,1,0,0,18,0,0,8,8,8,13.11,0,0,8,8,8,13.11,0,9.4,-0.8,-3.12,Graduate
2061,1,8,6,12,1,1,1,13,27,4,10,1,0,0,1,0,1,19,0,0,7,7,7,13.371428571428572,0,0,8,9,8,13.666666666666666,0,16.2,0.3,-0.92,Graduate
860,1,1,1,15,1,1,1,19,28,1,4,0,0,0,1,1,0,20,0,0,6,11,4,10.75,0,0,6,13,2,10,0,7.6,2.6,0.32,Dropout
3651,1,14,1,5,1,1,1,1,28,4,10,1,0,0,1,0,1,20,0,5,12,12,12,13.25,0,5,12,12,11,12.727272727272728,0,15.5,2.8,-4.06,Graduate
814,1,1,1,12,1,1,1,3,4,4,4,0,0,0,1,0,0,18,0,0,7,7,7,14.45,0,0,8,9,8,14.144444444444444,0,11.1,0.6,2.02,Graduate
3029,1,12,1,3,0,1,1,22,27,10,7,0,0,0,1,0,1,35,0,2,8,8,8,13.625,0,1,7,7,7,14,0,8.9,1.4,3.51,Graduate
1767,1,12,1,4,1,1,14,1,1,10,10,0,0,1,0,0,0,29,1,3,9,9,3,14.333333333333334,0,1,7,8,1,14,0,15.5,2.8,-4.06,Dropout
2822,1,9,5,6,1,1,1,5,3,3,4,1,0,0,1,0,0,21,0,0,5,12,0,0,3,0,5,5,0,0,0,12.7,3.7,-1.7,Dropout
3276,5,4,1,9,1,15,1,22,27,10,10,0,0,0,1,0,0,23,0,10,15,15,13,10.923076923076923,0,5,10,10,7,11.142857142857142,0,15.5,2.8,-4.06,Graduate
1574,5,12,1,4,1,1,1,22,27,10,8,0,0,1,0,0,0,28,0,0,6,17,5,13,0,0,6,11,4,11.75,0,13.9,-0.3,0.79,Dropout
2964,2,1,1,17,0,3,1,1,3,5,10,0,0,0,1,0,0,23,0,0,5,5,5,10.8,0,0,5,9,4,11.5,0,9.4,-0.8,-3.12,Graduate
3611,1,15,1,7,1,14,1,23,14,10,6,1,0,0,1,1,0,19,0,0,5,9,2,12.5,0,0,5,10,3,11.6,0,12.4,0.5,1.79,Enrolled
1829,1,4,1,12,1,3,1,22,27,5,6,0,0,1,0,0,0,28,0,0,7,7,0,0,7,0,7,7,0,0,7,13.9,-0.3,0.79,Dropout
3080,1,15,1,6,1,14,1,10,28,5,9,1,0,0,1,1,0,23,0,1,6,10,5,12.5,0,1,6,8,2,13.5,0,12.4,0.5,1.79,Dropout
2392,1,14,1,4,1,1,1,22,1,6,5,0,0,0,1,1,0,25,0,8,14,24,8,12.5,2,6,13,23,10,11.6,0,15.5,2.8,-4.06,Dropout
730,1,14,1,14,1,1,1,3,2,3,3,1,0,0,1,1,0,18,0,0,6,13,4,13.75,0,0,6,8,5,11.2,0,13.9,-0.3,0.79,Enrolled
2487,4,12,1,14,1,1,1,13,14,12,13,0,0,0,1,1,0,42,0,0,6,0,0,0,0,0,6,0,0,0,0,12.7,3.7,-1.7,Dropout
9,1,1,3,10,1,1,15,1,1,10,10,0,0,0,1,0,1,21,1,0,6,8,6,13.875,0,0,6,7,6,14.142857142857142,0,16.2,0.3,-0.92,Graduate
4058,1,13,1,4,1,14,1,13,1,6,6,0,0,0,1,0,0,22,0,0,6,10,6,12.571428571428571,0,0,6,12,4,13.666666666666666,0,15.5,2.8,-4.06,Enrolled
727,1,16,1,14,1,1,1,10,5,4,4,0,0,0,1,1,0,19,0,2,6,7,6,14.428571428571429,0,1,7,8,7,14.375,0,11.1,0.6,2.02,Graduate
2191,1,8,1,2,1,1,1,22,27,10,7,1,0,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,Enrolled
2440,1,14,1,14,1,6,1,19,24,1,1,0,0,0,1,1,0,35,0,1,5,5,1,14,0,0,5,5,0,0,0,9.4,-0.8,-3.12,Dropout
3806,2,14,1,17,0,1,1,22,27,10,10,1,0,0,1,0,0,38,0,4,10,14,4,10.75,0,2,10,10,2,10,0,7.6,2.6,0.32,Dropout
3351,1,1,1,3,0,1,1,3,1,3,10,1,0,0,1,1,0,26,0,0,6,6,6,11.833333333333334,0,0,6,6,6,11.666666666666666,0,10.8,1.4,1.74,Enrolled
2368,1,8,1,8,1,1,1,10,10,3,9,1,0,0,1,1,0,18,0,0,6,7,6,14,0,0,6,8,6,13.666666666666666,0,12.4,0.5,1.79,Graduate
2303,1,1,1,9,1,1,1,22,27,10,10,0,0,1,1,1,1,22,0,0,5,8,5,10.666666666666666,0,0,5,11,2,11,0,15.5,2.8,-4.06,Enrolled
791,1,8,1,15,1,1,1,1,14,10,10,0,0,0,1,0,1,19,0,0,6,6,6,13.166666666666666,0,0,6,6,6,13.833333333333334,0,11.1,0.6,2.02,Graduate
2591,1,12,1,4,1,1,1,13,14,10,10,0,0,0,1,0,0,30,0,0,6,6,0,0,0,0,6,6,0,0,0,11.1,0.6,2.02,Dropout
409,1,8,1,10,1,1,1,1,14,5,5,0,0,0,1,0,0,19,0,0,6,6,6,14.666666666666666,0,0,6,7,6,14.571428571428571,0,15.5,2.8,-4.06,Graduate
4297,1,15,1,5,1,14,1,1,28,6,6,1,1,0,1,1,1,21,0,2,7,7,4,11.5,0,5,9,10,7,12.142857142857142,0,12.4,0.5,1.79,Graduate
367,1,1,4,12,1,1,1,13,28,5,9,1,0,0,1,0,1,21,0,0,7,7,6,14.033333333333331,0,0,7,7,6,14.033333333333331,0,7.6,2.6,0.32,Graduate
154,1,1,1,16,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,6,7,6,13.333333333333334,0,0,6,8,5,11.8,0,7.6,2.6,0.32,Graduate
1209,1,4,1,3,0,3,1,22,28,1,6,0,0,0,0,0,0,28,0,0,6,12,1,11,0,0,6,0,0,0,0,12.7,3.7,-1.7,Dropout
3564,1,15,1,7,1,14,1,3,28,3,4,0,0,1,0,1,0,24,0,2,6,6,2,16,0,2,7,7,2,16,0,8.9,1.4,3.51,Dropout
3353,1,12,1,7,1,1,1,1,10,5,4,0,0,0,1,1,0,27,0,1,6,7,3,12,0,2,6,7,2,11,0,13.9,-0.3,0.79,Dropout
3207,1,1,1,9,1,1,1,5,1,2,6,0,0,0,1,1,0,18,0,0,5,5,5,13,0,0,5,6,5,13.333333333333334,0,16.2,0.3,-0.92,Graduate
1926,1,8,1,10,1,1,1,1,1,5,11,0,0,0,1,0,0,19,0,4,8,8,8,13.875,0,1,6,8,5,14,0,11.1,0.6,2.02,Graduate
412,1,12,1,12,1,3,1,13,1,5,9,0,0,0,1,0,0,24,0,0,8,8,7,12.401428571428571,0,0,8,8,7,12.401428571428571,0,10.8,1.4,1.74,Graduate
2235,1,8,2,11,1,1,1,13,14,6,8,0,0,0,1,1,1,18,0,0,6,12,3,10.666666666666666,0,0,6,9,4,12,0,15.5,2.8,-4.06,Enrolled
3114,1,1,1,14,1,1,1,3,28,3,10,1,0,0,1,0,0,19,0,0,6,7,5,12.6,0,0,6,10,5,12.375,0,10.8,1.4,1.74,Enrolled
859,1,3,4,7,1,1,1,13,27,5,7,1,0,0,1,1,0,23,0,0,5,7,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
2737,1,8,4,12,1,1,1,1,27,10,10,1,0,0,1,0,1,19,0,0,7,7,7,13.385714285714286,0,0,8,8,8,15.925,0,13.9,-0.3,0.79,Graduate
3123,1,8,5,14,1,1,1,13,21,8,8,1,0,0,1,0,1,19,0,0,5,8,3,10.5,0,0,5,6,4,11.75,1,7.6,2.6,0.32,Enrolled
853,1,1,1,10,1,1,1,13,14,10,10,1,0,0,1,0,1,23,0,0,6,7,6,13.857142857142858,0,0,6,6,6,14.166666666666666,0,10.8,1.4,1.74,Graduate
4037,1,12,1,14,1,1,1,1,14,5,11,1,0,0,1,0,1,26,0,0,6,6,6,13.333333333333334,0,0,6,10,5,14.5,0,10.8,1.4,1.74,Graduate
4204,1,1,2,5,1,1,1,13,28,10,10,1,0,0,1,0,1,20,0,1,6,9,5,13.4,1,0,6,9,6,12.375,0,13.9,-0.3,0.79,Graduate
303,1,1,1,12,1,1,1,13,14,5,10,0,0,0,1,0,1,18,0,0,7,9,7,15.116666666666667,0,0,8,9,8,16.168888888888887,0,15.5,2.8,-4.06,Graduate
3669,1,1,1,10,1,1,14,13,14,10,10,1,0,1,1,0,1,19,1,0,6,8,6,12.666666666666666,0,0,6,7,6,12.666666666666666,0,8.9,1.4,3.51,Graduate
3982,1,1,2,6,1,1,1,25,4,3,3,1,0,0,1,0,0,18,0,0,6,7,6,15.666666666666666,0,0,6,6,6,14.833333333333334,0,8.9,1.4,3.51,Graduate
1530,1,5,1,12,1,1,10,3,3,3,10,1,0,1,0,0,0,23,1,0,8,11,7,11.328571428571427,0,0,8,11,7,11.328571428571427,0,12.7,3.7,-1.7,Dropout
1399,2,12,1,13,1,12,1,22,28,10,10,0,0,0,1,0,0,31,0,0,7,13,6,11.833333333333334,0,0,7,8,7,12.228571428571428,0,12.4,0.5,1.79,Graduate
69,1,1,3,9,1,1,1,1,28,8,8,0,0,1,1,1,0,19,0,0,5,8,5,11.2,0,0,5,10,4,10.75,3,16.2,0.3,-0.92,Dropout
11,1,1,1,14,1,1,1,23,14,6,8,1,0,0,1,0,0,18,0,0,6,6,6,12.333333333333334,0,0,6,7,5,14.2,0,13.9,-0.3,0.79,Graduate
3444,1,1,2,15,1,1,1,1,14,10,10,0,0,0,1,0,0,18,0,0,6,6,6,13.833333333333334,0,0,6,6,6,12.666666666666666,0,10.8,1.4,1.74,Graduate
4141,4,4,1,10,1,15,1,19,24,13,13,0,0,1,1,0,0,41,0,0,6,0,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02,Dropout
276,1,8,3,12,1,1,1,10,1,5,11,1,0,0,1,0,0,18,0,0,7,7,7,13.685714285714283,0,0,8,8,8,15.3875,0,13.9,-0.3,0.79,Graduate
2120,1,8,1,2,1,1,1,1,1,7,8,1,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0.5,1.79,Enrolled
787,1,1,1,5,1,1,1,3,3,2,3,1,0,0,1,0,0,18,0,0,6,6,6,13.666666666666666,0,0,6,6,5,14,0,12.7,3.7,-1.7,Graduate
1132,1,13,1,12,1,1,1,1,2,10,4,1,0,0,1,0,0,22,0,4,8,8,7,13.285714285714286,0,4,8,8,7,13.285714285714286,0,12.7,3.7,-1.7,Graduate
1726,2,12,1,17,0,1,1,22,27,6,2,1,0,0,1,0,0,38,0,0,5,11,3,11.333333333333334,0,0,5,9,4,12,0,9.4,-0.8,-3.12,Dropout
984,2,12,1,17,0,1,1,23,28,10,4,0,0,0,1,1,0,34,0,0,5,10,4,11.75,0,0,5,10,4,10.833333333333334,0,13.9,-0.3,0.79,Enrolled
893,1,14,1,12,1,1,1,22,27,10,10,1,0,0,1,0,1,21,0,0,8,8,7,14.428571428571429,0,0,8,8,7,14.428571428571429,0,12.7,3.7,-1.7,Graduate
1013,1,8,1,9,1,1,1,1,28,5,6,0,0,0,1,0,1,18,0,0,5,5,5,14.6,0,0,5,8,5,12,0,12.7,3.7,-1.7,Graduate
3916,1,1,1,9,1,1,1,22,27,10,7,1,0,0,1,0,0,18,0,0,5,6,5,13,0,0,5,5,5,14,0,7.6,2.6,0.32,Graduate
915,1,12,1,12,1,1,1,22,27,10,7,0,0,0,1,0,0,32,0,0,7,0,0,0,0,0,8,0,0,0,0,13.9,-0.3,0.79,Dropout
1665,1,1,1,6,1,1,1,22,27,10,2,0,0,0,1,0,0,20,0,0,5,8,5,14.166666666666666,2,0,5,6,4,11.75,2,9.4,-0.8,-3.12,Graduate
2930,1,1,3,12,1,1,1,1,1,5,5,1,0,0,1,0,0,19,0,0,8,10,1,13.67,7,0,8,10,1,13.67,7,9.4,-0.8,-3.12,Enrolled
2065,1,8,4,9,1,1,1,23,14,10,10,1,0,0,1,0,0,21,0,0,5,5,5,12.6,0,0,5,5,5,13.2,0,8.9,1.4,3.51,Graduate
2974,1,7,6,9,1,1,1,22,27,10,10,1,0,0,1,0,0,20,0,0,5,8,4,11.6,0,0,5,10,3,12.333333333333334,0,7.6,2.6,0.32,Graduate
3218,1,1,5,7,1,1,1,22,27,12,12,1,0,0,1,1,0,20,0,0,5,10,3,10.666666666666666,0,0,5,5,4,12.25,0,7.6,2.6,0.32,Graduate
2705,1,8,1,14,1,1,1,1,1,5,5,0,0,0,1,1,0,19,0,0,5,10,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Enrolled
